path	sources	owner	decision
artifacts/visual-current-state/sha-ad41701753/09-finance/09-finance__042__tab-ai-row-context-menu__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/09-finance/09-finance__043__tab-ai-row-actions-menu__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/09-finance/09-finance__044__tab-ai-create-flow__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__001__landing__default.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__002__landing-table__default.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__003__landing-row-preview__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__004__landing-row-context-menu__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__005__landing-row-actions-menu__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__006__landing-create-flow__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__007__tab-data__default.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__008__tab-data-table__default.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__009__tab-data-row-preview__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__010__tab-data-row-context-menu__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__011__tab-data-row-actions-menu__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__012__tab-data-create-flow__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__013__tab-model__default.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__014__tab-model-table__default.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__015__tab-model-row-preview__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__016__tab-model-row-context-menu__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__017__tab-model-row-actions-menu__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__018__tab-model-create-flow__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__019__tab-99__default.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__020__tab-99-table__default.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__021__tab-99-row-preview__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__022__tab-99-row-context-menu__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__023__tab-99-row-actions-menu__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__024__tab-99-create-flow__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__025__tab-presentations__default.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__026__tab-presentations-table__default.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__027__tab-presentations-row-preview__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__028__tab-presentations-row-context-menu__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__029__tab-presentations-row-actions-menu__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__030__tab-presentations-create-flow__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__031__tab-sheets__default.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__032__tab-sheets-table__default.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__033__tab-sheets-row-preview__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__034__tab-sheets-row-context-menu__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__035__tab-sheets-row-actions-menu__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__036__tab-sheets-create-flow__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__037__tab-template-library__default.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__038__tab-template-library-table__default.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__039__tab-template-library-row-preview__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__040__tab-template-library-row-context-menu__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__041__tab-template-library-wiecej-opcji-tworzenia-szablonow-menu__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__042__tab-template-library-create-flow__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__043__tab-show-drafts__default.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__044__tab-show-drafts-table__default.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__045__tab-show-drafts-row-preview__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__046__tab-show-drafts-row-context-menu__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__047__tab-show-drafts-wiecej-opcji-tworzenia-szablonow-menu__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__048__tab-show-drafts-create-flow__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__049__tab-filters__default.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/10-materials/10-materials__050__tab-filters-table__default.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/11-audits/11-audits__001__landing__default.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/11-audits/11-audits__002__landing-create-flow__open.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/VISUAL_QA_ISSUE_LEDGER.md	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/VISUAL_SURFACE_AND_WORK_OBJECT_REGISTER.md	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-current-state/sha-ad41701753/manifest.json	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/RAILWAY-DEMO-FINAL-UI-VALIDATION-2026-08-03/DEMO_SHELL_AUTH_REDIRECT_LOGIN_REQUIRED_DARK_DESKTOP_INFO_BEFORE.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/RAILWAY-DEMO-FINAL-UI-VALIDATION-2026-08-03/DEMO_SHELL_LANDING_PUBLIC_DARK_DESKTOP_INFO_BEFORE.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/UI-FOUNDATION-FOCUS-01/UI_FOUNDATION_FOCUS_01_DECISIONS_REGRESSION_DARK.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/UI-FOUNDATION-FOCUS-01/UI_FOUNDATION_FOCUS_01_DECISIONS_REGRESSION_LIGHT.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/UI-FOUNDATION-FOCUS-01/UI_FOUNDATION_FOCUS_01_MATERIALS_REAL_DARK.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/UI-FOUNDATION-FOCUS-01/UI_FOUNDATION_FOCUS_01_MATERIALS_REAL_LIGHT.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/UI-FOUNDATION-FOCUS-01/UI_FOUNDATION_FOCUS_01_TASKS_REGRESSION_DARK.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/UI-FOUNDATION-FOCUS-01/UI_FOUNDATION_FOCUS_01_TASKS_REGRESSION_LIGHT.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/UI-FOUNDATION-FOCUS-01/UI_FOUNDATION_FOCUS_01_TRIADA_SWATCHES_DARK.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/UI-FOUNDATION-FOCUS-01/UI_FOUNDATION_FOCUS_01_TRIADA_SWATCHES_LIGHT.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/UI-FOUNDATION-ORG-01/UI_FOUNDATION_ORG_01_CHALLENGE_MAP_DARK.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/UI-FOUNDATION-ORG-01/UI_FOUNDATION_ORG_01_CHALLENGE_MAP_LIGHT.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/UI-FOUNDATION-ORG-01/UI_FOUNDATION_ORG_01_COMPANY_PROFILE_DARK.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/UI-FOUNDATION-ORG-01/UI_FOUNDATION_ORG_01_COMPANY_PROFILE_LIGHT.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/UI-FOUNDATION-ORG-01/UI_FOUNDATION_ORG_01_GOALS_EXPECTATIONS_DARK.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/UI-FOUNDATION-ORG-01/UI_FOUNDATION_ORG_01_GOALS_EXPECTATIONS_LIGHT.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/UI-FOUNDATION-ORG-01/UI_FOUNDATION_ORG_01_STRATEGIC_SYNTHESIS_DARK.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/UI-FOUNDATION-ORG-01/UI_FOUNDATION_ORG_01_STRATEGIC_SYNTHESIS_LIGHT.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/_scripts/vqa-capture.mjs	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/00_catalog/COVERAGE_MATRIX.md	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/00_catalog/IAB_SCREENSHOT_PIPELINE_PROOF.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/00_catalog/MY_WORK_SCREENSHOT_MATRIX.md	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/00_catalog/MY_WORK_VISUAL_QA_CAPTURE_RUNBOOK.md	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/00_catalog/README.md	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/00_catalog/RUN_REPORT.md	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/00_catalog/SCREENSHOT_AUDIT_TABLE.md	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/01_chat/W03_CANVAS_hub_dark_desktop-1440_populated.jpg	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/01_chat/W03_CHAT_canvas_light_desktop-1440_populated.jpg	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/01_chat/W03_CHAT_history_dark_desktop-1440_populated.jpg	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/01_ideas/01_list-and-preview/MW_IDEA_01_initial_table_light_desktop.jpg	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/01_ideas/01_list-and-preview/MW_IDEA_01_table_clean_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/01_ideas/01_list-and-preview/MW_IDEA_02_first_row_kebab_menu_light_desktop.jpg	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/01_ideas/01_list-and-preview/MW_IDEA_02_grid_clean_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/01_ideas/01_list-and-preview/MW_IDEA_03_filters_and_stages_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/01_ideas/01_list-and-preview/MW_IDEA_04_demo_preview_light_desktop.jpg	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/01_ideas/01_list-and-preview/MW_IDEA_04_first_row_kebab_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/01_ideas/01_list-and-preview/MW_IDEA_05_first_row_right_click_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/01_ideas/01_list-and-preview/MW_IDEA_06_preview_dark_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/01_ideas/01_list-and-preview/MW_IDEA_07_new_idea_wizard_dark_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/01_ideas/01_list-and-preview/MW_IDEA_08_edit_existing_dark_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/01_ideas/02_table/MW_IDEA_TABLE_01_clean_sheet_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/01_ideas/02_table/MW_IDEA_TABLE_02_cell_and_column_menu_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/01_ideas/02_table/MW_IDEA_TABLE_03_edit_filter_sort_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/01_ideas/03_process-flow/MW_IDEA_27_process_flow_record_preview_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/01_ideas/03_process-flow/MW_IDEA_28_process_flow_automation_full_canvas_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/01_ideas/03_process-flow/MW_IDEA_FLOW_01_full_diagram_dark_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/01_ideas/03_process-flow/MW_IDEA_FLOW_02_selected_node_context_dark_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/01_ideas/04_mind-map/MW_IDEA_16_mindmap_overview_review_panel_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/01_ideas/04_mind-map/MW_IDEA_17_mindmap_properties_empty_panel_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/01_ideas/04_mind-map/MW_IDEA_18_mindmap_relationships_statistics_panel_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/01_ideas/04_mind-map/MW_IDEA_19_mindmap_ai_health_panel_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/01_ideas/04_mind-map/MW_IDEA_20_mindmap_activity_empty_panel_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/01_ideas/04_mind-map/MW_IDEA_21_mindmap_tool_style_layout_theme_panel_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/01_ideas/04_mind-map/MW_IDEA_25_mindmap_canvas_context_menu_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/01_ideas/04_mind-map/MW_IDEA_26_mindmap_branch_node_context_menu_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/01_ideas/04_mind-map/MW_IDEA_MINDMAP_01_full_and_selected_dark_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/01_ideas/05_whiteboard/MW_IDEA_22_whiteboard_full_canvas_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/01_ideas/05_whiteboard/MW_IDEA_23_whiteboard_selected_section_format_toolbar_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/01_ideas/05_whiteboard/MW_IDEA_24_whiteboard_node_context_menu_ai_actions_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/01_ideas/05_whiteboard/MW_IDEA_WHITEBOARD_01_toolbar_object_dark_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/02_notebook/01_library-list/MW_NOTEBOOK_01_library_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/02_notebook/01_library-list/MW_NOTEBOOK_02_folders_topics_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/02_notebook/01_library-list/MW_NOTEBOOK_03_search_results_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/02_notebook/01_library-list/MW_NOTEBOOK_15_notebook_library_table_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/02_notebook/01_library-list/MW_NOTEBOOK_18_research_note_tools_panel_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/02_notebook/01_library-list/MW_NOTEBOOK_19_research_note_context_backlinks_panel_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/02_notebook/01_library-list/MW_NOTEBOOK_20_research_note_relationship_graph_panel_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/02_notebook/01_library-list/MW_NOTEBOOK_21_research_note_full_editor_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/02_notebook/02_menus/MW_NOTEBOOK_04_note_kebab_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/02_notebook/02_menus/MW_NOTEBOOK_05_note_right_click_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/02_notebook/02_menus/MW_NOTEBOOK_16_my_notes_kebab_menu_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/02_notebook/02_menus/MW_NOTEBOOK_17_growth_ideas_kebab_menu_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/02_notebook/03_preview/MW_NOTEBOOK_06_note_preview_dark_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/02_notebook/03_preview/MW_NOTEBOOK_13_first_notebook_preview_light_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/02_notebook/04_editor-tools/MW_NOTEBOOK_07_editor_dark_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
artifacts/visual-qa/module-catalog-2026-08-02/02_my-work/02_notebook/04_editor-tools/MW_NOTEBOOK_08_toolbar_and_slash_menu_dark_desktop.png	REPORT_B_UI_LOCAL	EVIDENCE_OWNER	PRESERVE_SEPARATELY
