path	classification	candidate_sha
server/src/controllers/ToolOutputsController.ts	MODULE_OWNED	11ea86bbf350ef4cfa40fc5c441219aa31512611
server/src/routes/toolOutputs.routes.ts	MODULE_OWNED	11ea86bbf350ef4cfa40fc5c441219aa31512611
server/src/services/ToolInitiativeService.ts	MODULE_OWNED	11ea86bbf350ef4cfa40fc5c441219aa31512611
server/src/services/teresa/teresaCapabilities.ts	MODULE_OWNED	11ea86bbf350ef4cfa40fc5c441219aa31512611
server/src/services/teresa/teresaEventStore.ts	MODULE_OWNED	11ea86bbf350ef4cfa40fc5c441219aa31512611
server/src/services/teresa/teresaKernel.ts	MODULE_OWNED	11ea86bbf350ef4cfa40fc5c441219aa31512611
server/src/services/teresa/teresaVoiceService.ts	MODULE_OWNED	11ea86bbf350ef4cfa40fc5c441219aa31512611
server/src/services/tools/toolOutputSnapshotService.ts	MODULE_OWNED	11ea86bbf350ef4cfa40fc5c441219aa31512611
server/src/validators/tool.validators.ts	MODULE_OWNED	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/components/Discovery/DiscoveryToolsHub.tsx	SHARED_UI	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/components/Discovery/__tests__/toolStatusCell.test.tsx	TEST	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/components/Discovery/toolStatusCell.tsx	SHARED_UI	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/components/DiscoveryTools/KnownToolDetailView.tsx	SHARED_UI	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/components/DiscoveryTools/ToolDocumentView.tsx	SHARED_UI	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/components/DiscoveryTools/ToolHeader.tsx	SHARED_UI	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/components/DiscoveryTools/ToolWorkspace.tsx	SHARED_UI	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/components/DiscoveryTools/__tests__/SwotLiveArtifact.test.tsx	TEST	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/components/DiscoveryTools/live/SwotLiveArtifact.tsx	SHARED_UI	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/components/DiscoveryTools/report/SlideDeckView.tsx	SHARED_UI	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/components/DiscoveryTools/report/ToolOutputsPanel.tsx	SHARED_UI	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/components/DiscoveryTools/report/ToolReportView.tsx	SHARED_UI	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/components/DiscoveryTools/report/__tests__/SlideDeckView.test.tsx	TEST	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/components/DiscoveryTools/shared/ProposalCard.tsx	SHARED_UI	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/components/DiscoveryTools/shared/ProposalCardGovernance.tsx	SHARED_UI	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/components/DiscoveryTools/steps/SummaryStep.tsx	SHARED_UI	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/components/DiscoveryTools/tools/DynamicSWOT/EvidenceEditor.tsx	SHARED_UI	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/components/DiscoveryTools/tools/DynamicSWOT/SWOTBuildPhase.tsx	SHARED_UI	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/components/DiscoveryTools/tools/DynamicSWOT/__tests__/SWOTBuildPhase.interaction.test.tsx	TEST	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/config/swot/swotAcceptGate.ts	MODULE_OWNED	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/domain/__tests__/toolStatus.test.ts	TEST	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/domain/toolStatus.ts	MODULE_OWNED	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/hooks/__tests__/useToolSessionSync.test.ts	TEST	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/hooks/useToolSessionSync.ts	MODULE_OWNED	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/services/__tests__/toolSessionApi.test.ts	TEST	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/services/__tests__/toolSessionRecoveryDraft.test.ts	TEST	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/services/api.ts	SHARED_CONTRACT	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/services/toolSessionApi.ts	MODULE_OWNED	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/services/toolSessionRecoveryDraft.ts	MODULE_OWNED	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/store/useToolStore.ts	MODULE_OWNED	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/toolOutputs/__tests__/buildSwotOutput.test.ts	TEST	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/toolOutputs/__tests__/slides.test.ts	TEST	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/toolOutputs/buildSwotOutput.ts	MODULE_OWNED	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/toolOutputs/slides.ts	MODULE_OWNED	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/toolPacks/__tests__/engineBindingCoverage.test.ts	TEST	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/toolPacks/__tests__/readinessManifests.test.ts	TEST	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/toolPacks/readiness/manifests.ts	MODULE_OWNED	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/toolPacks/readiness/types.ts	MODULE_OWNED	11ea86bbf350ef4cfa40fc5c441219aa31512611
src/toolPacks/registry.ts	MODULE_OWNED	11ea86bbf350ef4cfa40fc5c441219aa31512611
tests/acceptance/h32-19tools.e2e.test.ts	TEST	11ea86bbf350ef4cfa40fc5c441219aa31512611
tests/acceptance/tls04-swot-proposal-lifecycle.e2e.test.ts	TEST	11ea86bbf350ef4cfa40fc5c441219aa31512611
tests/integration/teresa/teresaKernel.realdb.test.ts	TEST	11ea86bbf350ef4cfa40fc5c441219aa31512611
tests/integration/tool-outputs-read-routes.realdb.test.ts	TEST	11ea86bbf350ef4cfa40fc5c441219aa31512611
tests/integration/tool-sessions-cas.realdb.test.ts	TEST	11ea86bbf350ef4cfa40fc5c441219aa31512611
tests/integration/toolSessionHttpAdapter.realdb.test.ts	TEST	11ea86bbf350ef4cfa40fc5c441219aa31512611
tests/integration/tools-archetype-promote-characterization.realdb.test.ts	TEST	11ea86bbf350ef4cfa40fc5c441219aa31512611
tests/integration/tools-clean-bootstrap.realdb.test.ts	TEST	11ea86bbf350ef4cfa40fc5c441219aa31512611
tests/integration/tools-idea-persistence.realdb.test.ts	TEST	11ea86bbf350ef4cfa40fc5c441219aa31512611
tests/integration/tools-links-org-scope.realdb.test.ts	TEST	11ea86bbf350ef4cfa40fc5c441219aa31512611
tests/integration/tools-presentation-persistence.realdb.test.ts	TEST	11ea86bbf350ef4cfa40fc5c441219aa31512611
tests/integration/tools/tool-session-roundtrip.contract.test.ts	TEST	11ea86bbf350ef4cfa40fc5c441219aa31512611
tests/unit/devRenderRegistry.test.ts	TEST	11ea86bbf350ef4cfa40fc5c441219aa31512611
tests/unit/discovery/swotAcceptGate.test.ts	TEST	11ea86bbf350ef4cfa40fc5c441219aa31512611
tests/unit/testing/testDiscoveryGate.test.ts	TEST	11ea86bbf350ef4cfa40fc5c441219aa31512611
vitest.acceptance.config.ts	SHARED_CONTRACT	11ea86bbf350ef4cfa40fc5c441219aa31512611
vitest.orphans.config.ts	SHARED_CONTRACT	11ea86bbf350ef4cfa40fc5c441219aa31512611
