path	klasyfikacja	uwaga
docs/qa/mpq-independent-2026-08-13/workview-interview-dark-1440.png	EVIDENCE	
docs/qa/mpq-independent-2026-08-13/workview-interview-light-1280.png	EVIDENCE	
docs/qa/mpq-independent-2026-08-13/workview-interview-light-1440.png	EVIDENCE	
docs/qa/mpq-independent-2026-08-13/workview-interview-light-768.png	EVIDENCE	
docs/qa/mpq-independent-2026-08-13/workview-interview-light-zoom200.png	EVIDENCE	
docs/qa/mpq-independent-2026-08-13/workview-keyboard-focus-1440.png	EVIDENCE	
docs/qa/mpq-independent-2026-08-13/workview-matrix-dark-1440.png	EVIDENCE	
docs/qa/mpq-independent-2026-08-13/workview-matrix-light-1440.png	EVIDENCE	
docs/qa/mpq-independent-2026-08-13/workview-matrix-light-768.png	EVIDENCE	
docs/qa/mpq-independent-2026-08-13/workview-split-dark-1440.png	EVIDENCE	
docs/qa/mpq-independent-2026-08-13/workview-split-light-1440.png	EVIDENCE	
docs/qa/mpq-independent-2026-08-13/workview-split-scrolled-dark-1440.png	EVIDENCE	
docs/qa/mpq-independent-2026-08-13/workview-split-scrolled-light-1440.png	EVIDENCE	
docs/qa/mpq-independent-2026-08-13/workview-teresa-light-1440-retry.png	EVIDENCE	
docs/qa/mpq-independent-2026-08-13/workview-teresa-light-1440.png	EVIDENCE	
docs/qa/mpq-reaudit-2026-08-13/focus-ring-check.png	EVIDENCE	
docs/qa/mpq-reaudit-2026-08-13/library-dark-1440.png	EVIDENCE	
docs/qa/mpq-reaudit-2026-08-13/library-error-dark-1440.png	EVIDENCE	
docs/qa/mpq-reaudit-2026-08-13/library-error-light-1440.png	EVIDENCE	
docs/qa/mpq-reaudit-2026-08-13/library-light-1440.png	EVIDENCE	
docs/qa/mpq-reaudit-2026-08-13/library-light-768.png	EVIDENCE	
docs/qa/mpq-reaudit-2026-08-13/library-loading-light-1440.png	EVIDENCE	
docs/qa/mpq-reaudit-2026-08-13/presentation-slide2-dark.png	EVIDENCE	
docs/qa/mpq-reaudit-2026-08-13/presentation-slide2-light.png	EVIDENCE	
docs/qa/mpq-reaudit-2026-08-13/reopen-superseded-light.png	EVIDENCE	
docs/qa/mpq-reaudit-2026-08-13/report-view-desktop-dark.png	EVIDENCE	
docs/qa/mpq-reaudit-2026-08-13/report-view-desktop-light.png	EVIDENCE	
docs/qa/mpq-reaudit-2026-08-13/report-view-laptop1280-light.png	EVIDENCE	
docs/qa/mpq-reaudit-2026-08-13/report-view-tablet768-light.png	EVIDENCE	
docs/qa/mpq-reaudit-2026-08-13/report-view-zoom200-light.png	EVIDENCE	
docs/qa/mpq-reaudit-2026-08-13/sessions-dark-1440.png	EVIDENCE	
docs/qa/mpq-reaudit-2026-08-13/sessions-empty-light-1440.png	EVIDENCE	
docs/qa/mpq-reaudit-2026-08-13/sessions-error-light-1440.png	EVIDENCE	
docs/qa/mpq-reaudit-2026-08-13/sessions-keyboard-focus-1440.png	EVIDENCE	
docs/qa/mpq-reaudit-2026-08-13/sessions-light-1440.png	EVIDENCE	
docs/qa/mpq-reaudit-2026-08-13/sessions-light-768.png	EVIDENCE	
docs/qa/mpq-reaudit-2026-08-13/sessions-loading-light-1440.png	EVIDENCE	
docs/qa/mpq-reaudit-2026-08-13/workview-focus-actorselect-light.png	EVIDENCE	
docs/qa/mpq-reaudit-2026-08-13/workview-focus-axistab-light.png	EVIDENCE	
docs/qa/mpq-reaudit-2026-08-13/workview-focus-navparent-light.png	EVIDENCE	
docs/qa/mpq-reaudit-2026-08-13/workview-interview-dark-1440.png	EVIDENCE	
docs/qa/mpq-reaudit-2026-08-13/workview-interview-light-1440.png	EVIDENCE	
docs/qa/mpq-reaudit-2026-08-13/workview-interview-light-768.png	EVIDENCE	
docs/qa/mpq-reaudit-2026-08-13/workview-interview-light-zoom200.png	EVIDENCE	
docs/qa/mpq-reaudit-2026-08-13/workview-matrix-dark-1440.png	EVIDENCE	
docs/qa/mpq-reaudit-2026-08-13/workview-matrix-light-1440.png	EVIDENCE	
docs/qa/mpq-reaudit-2026-08-13/workview-split-light-1440.png	EVIDENCE	
docs/qa/mpq-reaudit-2026-08-13/workview-split-scrolled-light-1440.png	EVIDENCE	
docs/qa/mpq-workview-2026-08-13/matrix-dark.png	EVIDENCE	
docs/qa/mpq-workview-2026-08-13/matrix-light.png	EVIDENCE	
docs/qa/mpq-workview-2026-08-13/workview-dark.png	EVIDENCE	
docs/qa/mpq-workview-2026-08-13/workview-light.png	EVIDENCE	
docs/qa/offline-real-2026-08-13/01-online.png	EVIDENCE	
docs/qa/offline-real-2026-08-13/02-real-offline.png	EVIDENCE	
docs/qa/offline-real-2026-08-13/03-local-change.png	EVIDENCE	
docs/qa/offline-real-2026-08-13/04-reconnecting.png	EVIDENCE	
docs/qa/offline-real-2026-08-13/05-recovered.png	EVIDENCE	
docs/qa/offline-real-2026-08-13/06-tab-b-conflict.png	EVIDENCE	
docs/qa/offline-real-2026-08-13/07-tab-b-resolved.png	EVIDENCE	
docs/qa/screens/axe-results-2026-08-13.json	EVIDENCE	
docs/qa/screens/dark-a11y-2026-08-13/help-disclosure-dark.png	EVIDENCE	
docs/qa/screens/dark-a11y-2026-08-13/interview-dark.png	EVIDENCE	
docs/qa/screens/dark-a11y-2026-08-13/interview-light.png	EVIDENCE	
docs/qa/screens/dark-a11y-2026-08-13/matrix-dark.png	EVIDENCE	
docs/qa/screens/dark-a11y-2026-08-13/matrix-light.png	EVIDENCE	
docs/qa/screens/dark-a11y-2026-08-13/resolution-card-dark.png	EVIDENCE	
docs/qa/screens/dark-a11y-2026-08-13/save-failed-dark.png	EVIDENCE	
docs/qa/screens/dark-a11y-2026-08-13/split-dark.png	EVIDENCE	
docs/qa/screens/dark-a11y-2026-08-13/split-light.png	EVIDENCE	
docs/qa/screens/drd-http-2026-08-13/01-server-source-light.png	EVIDENCE	
docs/qa/screens/drd-http-2026-08-13/02-loading.png	EVIDENCE	
docs/qa/screens/drd-http-2026-08-13/03-conflict-409.png	EVIDENCE	
docs/qa/screens/drd-http-2026-08-13/04-offline-recovery.png	EVIDENCE	
docs/qa/screens/drd-http-2026-08-13/05-reconnect-reconciliation.png	EVIDENCE	
docs/qa/screens/drd-http-2026-08-13/06-freeze-output.png	EVIDENCE	
docs/qa/screens/drd-integrated-2026-08-13/01-session-with-panels.png	EVIDENCE	
docs/qa/screens/drd-integrated-2026-08-13/02-artifacts-panel.png	EVIDENCE	
docs/qa/screens/drd-integrated-2026-08-13/03-roles-panel.png	EVIDENCE	
docs/qa/screens/drd-integrated-2026-08-13/04-lineage.png	EVIDENCE	
docs/qa/screens/drd-integrated-2026-08-13/05-empty-state.png	EVIDENCE	
docs/qa/screens/drd-slice-2026-08-13/01-library-light.png	EVIDENCE	
docs/qa/screens/drd-slice-2026-08-13/02-session-interview-light.png	EVIDENCE	
docs/qa/screens/drd-slice-2026-08-13/03-matrix-light.png	EVIDENCE	
docs/qa/screens/drd-slice-2026-08-13/04-matrix-dark.png	EVIDENCE	
docs/qa/screens/drd-slice-2026-08-13/05-teresa-preview-light.png	EVIDENCE	
docs/qa/screens/drd-slice-2026-08-13/06-approval-light.png	EVIDENCE	
docs/qa/screens/drd-slice-2026-08-13/07-output-light.png	EVIDENCE	
docs/qa/screens/drd-slice-2026-08-13/08-report-light.png	EVIDENCE	
docs/qa/screens/drd-slice-2026-08-13/09-initiative-draft-light.png	EVIDENCE	
docs/qa/screens/drd-slice-2026-08-13/10-reopen-light.png	EVIDENCE	
docs/qa/screens/method-workspace-2026-08-13/interview-dark.png	EVIDENCE	
docs/qa/screens/method-workspace-2026-08-13/interview-light.png	EVIDENCE	
docs/qa/screens/method-workspace-2026-08-13/matrix-dark.png	EVIDENCE	
docs/qa/screens/method-workspace-2026-08-13/matrix-light.png	EVIDENCE	
docs/qa/screens/method-workspace-2026-08-13/resolution-card-light.png	EVIDENCE	
docs/qa/screens/method-workspace-2026-08-13/save-failed-light.png	EVIDENCE	
docs/qa/screens/method-workspace-2026-08-13/split-light.png	EVIDENCE	
docs/qa/screens/method-workspace-2026-08-13/teresa-preview-light.png	EVIDENCE	
docs/qa/screens/offline-2026-08-13/01-server.png	EVIDENCE	
docs/qa/screens/offline-2026-08-13/02-saving.png	EVIDENCE	
docs/qa/screens/offline-2026-08-13/03-saved.png	EVIDENCE	
docs/qa/screens/offline-2026-08-13/04-offline.png	EVIDENCE	
docs/qa/screens/offline-2026-08-13/05-recovery-draft.png	EVIDENCE	
docs/qa/screens/offline-2026-08-13/06-conflict.png	EVIDENCE	
docs/qa/screens/offline-2026-08-13/07-reconnecting.png	EVIDENCE	
docs/qa/screens/offline-2026-08-13/08-recovered.png	EVIDENCE	
docs/qa/screens/siri-http-2026-08-13/01-session-16d.png	EVIDENCE	
docs/qa/screens/siri-http-2026-08-13/02-matrix-bands-light.png	EVIDENCE	
docs/qa/screens/siri-http-2026-08-13/03-matrix-bands-dark.png	EVIDENCE	
docs/qa/screens/siri-http-2026-08-13/04-no-leapfrog.png	EVIDENCE	
docs/qa/screens/siri-http-2026-08-13/05-evidence-missing.png	EVIDENCE	
docs/qa/screens/siri-http-2026-08-13/06-tier.png	EVIDENCE	
docs/qa/screens/siri-http-2026-08-13/07-output-after-restart.png	EVIDENCE	
docs/qa/screens/siri-slice-2026-08-13/01-session-16d-light.png	EVIDENCE	
docs/qa/screens/siri-slice-2026-08-13/02-matrix-bands-light.png	EVIDENCE	
docs/qa/screens/siri-slice-2026-08-13/03-matrix-bands-dark.png	EVIDENCE	
docs/qa/screens/siri-slice-2026-08-13/04-no-leapfrog-light.png	EVIDENCE	
docs/qa/screens/siri-slice-2026-08-13/05-evidence-missing-light.png	EVIDENCE	
docs/qa/screens/siri-slice-2026-08-13/06-tier-v2-light.png	EVIDENCE	
docs/qa/screens/teresa-2026-08-13/01-preview-diff.png	EVIDENCE	
docs/qa/screens/teresa-2026-08-13/02-statement-kinds.png	EVIDENCE	
docs/qa/screens/teresa-2026-08-13/03-quality-invalid.png	EVIDENCE	
docs/qa/screens/teresa-2026-08-13/04-voice-draft.png	EVIDENCE	
docs/qa/screens/teresa-2026-08-13/05-voice-degraded.png	EVIDENCE	
docs/qa/wire-report-presentation-2026-08-13/frozen-full-dark.png	EVIDENCE	
docs/qa/wire-report-presentation-2026-08-13/frozen-full-light.png	EVIDENCE	
docs/qa/wire-report-presentation-2026-08-13/presentation-dark.png	EVIDENCE	
docs/qa/wire-report-presentation-2026-08-13/presentation-light.png	EVIDENCE	
docs/qa/wire-report-presentation-2026-08-13/report-dark.png	EVIDENCE	
docs/qa/wire-report-presentation-2026-08-13/report-light.png	EVIDENCE	
docs/qa/wire-report-presentation-2026-08-13/v2-output-light.png	EVIDENCE	
docs/qa/wire-report-presentation-2026-08-13/v2-presentation-slide2-light.png	EVIDENCE	
docs/qa/wire-report-presentation-2026-08-13/v2-report-light.png	EVIDENCE	
package.json	SHARED_CONTRACT	
public/locales/en/translation.json	SHARED_UI	
public/locales/pl/translation.json	SHARED_UI	
scripts/dev/e2etrue-run-offline-suite.sh	TEST	
server/migrations/20260813_method_core_1_kernel.sql	MIGRATION	
server/migrations/20260813_method_core_2_outputs.sql	MIGRATION	
server/migrations/20260813_method_core_3_http_idempotency.sql	MIGRATION	
server/migrations/20260813_method_core_4_bypass_status.sql	MIGRATION	
server/migrations/20260813_method_core_5_role_events.sql	MIGRATION	
server/migrations/20260813_method_core_6_reopen_idempotency.sql	MIGRATION	
server/migrations/946_siri_16d_source_of_truth.sql	MIGRATION	
server/src/Gateway.ts	SHARED_CONTRACT	
server/src/__tests__/migrations/methodCoreMigrationDiscipline.test.ts	TEST	
server/src/controllers/HealthCheckController.ts	SHARED_CONTRACT	
server/src/index.ts	SHARED_CONTRACT	
server/src/method-core/MethodEventStore.ts	MODULE_OWNED	
server/src/method-core/MethodPackRegistry.ts	MODULE_OWNED	
server/src/method-core/MethodSessionRoleService.ts	MODULE_OWNED	
server/src/method-core/MethodSessionService.ts	MODULE_OWNED	
server/src/method-core/TeresaProposalService.ts	MODULE_OWNED	
server/src/method-core/__tests__/MethodCoreReopen.http.integration.test.ts	TEST	
server/src/method-core/__tests__/MethodEventStore.test.ts	TEST	
server/src/method-core/__tests__/MethodPackRegistry.test.ts	TEST	
server/src/method-core/__tests__/MethodSessionRoleService.http.integration.test.ts	TEST	
server/src/method-core/__tests__/MethodSessionService.test.ts	TEST	
server/src/method-core/__tests__/TeresaProposalService.test.ts	TEST	
server/src/method-core/__tests__/artifactsRecovery.integration.test.ts	TEST	
server/src/method-core/__tests__/contractMirrorDrift.test.ts	TEST	
server/src/method-core/__tests__/freezeOutputFlow.integration.test.ts	TEST	
server/src/method-core/__tests__/http.integration.test.ts	TEST	
server/src/method-core/__tests__/kernelTestDb.ts	TEST	
server/src/method-core/contracts/events.ts	SHARED_CONTRACT	
server/src/method-core/contracts/index.ts	SHARED_CONTRACT	
server/src/method-core/contracts/methodPack.ts	SHARED_CONTRACT	
server/src/method-core/contracts/session.ts	SHARED_CONTRACT	
server/src/method-core/contracts/teresa.ts	SHARED_CONTRACT	
server/src/method-core/db.ts	MODULE_OWNED	
server/src/method-core/demoBypass.ts	MODULE_OWNED	
server/src/method-core/index.ts	MODULE_OWNED	
server/src/method-core/outputs/EventDerivedOutputBridge.ts	MODULE_OWNED	
server/src/method-core/outputs/MethodInitiativeDraftService.ts	MODULE_OWNED	
server/src/method-core/outputs/MethodOutputService.ts	MODULE_OWNED	
server/src/method-core/outputs/MethodReportSnapshotService.ts	MODULE_OWNED	
server/src/method-core/outputs/__tests__/EventDerivedOutputBridge.test.ts	TEST	
server/src/method-core/outputs/__tests__/MethodInitiativeDraftService.test.ts	TEST	
server/src/method-core/outputs/__tests__/MethodOutputService.test.ts	TEST	
server/src/method-core/outputs/__tests__/supersession.test.ts	TEST	
server/src/method-core/outputs/__tests__/testFixtures.ts	TEST	
server/src/method-core/outputs/index.ts	MODULE_OWNED	
server/src/routes/method-core-roles.routes.ts	MODULE_OWNED	
server/src/routes/method-core.routes.ts	MODULE_OWNED	
server/src/startup/__tests__/bootstrapConfigMatrix.test.ts	TEST	P0A: bramki bootstrapu, guard MOCK_DB na produkcji
server/src/startup/__tests__/testModeGates.test.ts	TEST	P0A: bramki bootstrapu, guard MOCK_DB na produkcji
server/src/startup/__tests__/withTimeout.test.ts	TEST	P0A: bramki bootstrapu, guard MOCK_DB na produkcji
server/src/startup/readinessRoutes.ts	SHARED_CONTRACT	P0A: bramki bootstrapu, guard MOCK_DB na produkcji
server/src/startup/testModeGates.ts	SHARED_CONTRACT	P0A: bramki bootstrapu, guard MOCK_DB na produkcji
server/src/startup/withTimeout.ts	SHARED_CONTRACT	P0A: bramki bootstrapu, guard MOCK_DB na produkcji
server/src/test-utils/__tests__/dbFailClosed.test.ts	TEST	
server/src/test-utils/dbFailClosed.ts	TEST	assertRealPostgresTestDb() — fail-closed dla testow bazodanowych (CEL 10)
server/tsconfig.a6-drd-slice-scoped.json	TEST	DLUG: jednorazowy config tsc po agencie
server/tsconfig.a8-outputs-scoped.json	TEST	DLUG: jednorazowy config tsc po agencie
server/tsconfig.s1-artifacts-scoped.json	TEST	DLUG: jednorazowy config tsc po agencie
server/tsconfig.s1b-migrations-scoped.json	TEST	DLUG: jednorazowy config tsc po agencie
src/actions/__tests__/teresaAssessmentManifest.test.ts	TEST	
src/actions/teresaActionManifest.ts	SHARED_CONTRACT	
src/components/assessment/AssessmentHub.tsx	MODULE_OWNED	
src/components/assessment/drd/DrdArtifactsPanel.tsx	MODULE_OWNED	
src/components/assessment/drd/DrdHttpMethodWorkspaceScreen.tsx	MODULE_OWNED	
src/components/assessment/drd/DrdMethodWorkspaceScreen.tsx	MODULE_OWNED	
src/components/assessment/drd/DrdRolesPanel.tsx	MODULE_OWNED	
src/components/assessment/drd/DrdSourceIndicator.tsx	MODULE_OWNED	
src/components/assessment/drd/__tests__/DrdArtifactsPanel.test.tsx	TEST	
src/components/assessment/drd/__tests__/DrdHttpMethodWorkspaceScreen.test.tsx	TEST	
src/components/assessment/drd/__tests__/DrdMethodWorkspaceScreen.freezeRoleGate.test.tsx	TEST	
src/components/assessment/drd/__tests__/DrdMethodWorkspaceScreen.matrix.test.tsx	TEST	
src/components/assessment/drd/__tests__/DrdRolesPanel.test.tsx	TEST	
src/components/assessment/drd/__tests__/drdMethodWorkspaceGating.test.tsx	TEST	
src/components/assessment/drd/drdWorkspaceViewModel.ts	MODULE_OWNED	
src/components/assessment/library/AssessmentLibraryTab.tsx	MODULE_OWNED	
src/components/assessment/siri/SiriHttpMethodWorkspaceScreen.tsx	MODULE_OWNED	
src/components/assessment/siri/SiriSourceIndicator.tsx	MODULE_OWNED	
src/components/assessment/siri/SiriTierScreen.tsx	MODULE_OWNED	
src/components/assessment/siri/__tests__/SiriHttpMethodWorkspaceScreen.test.tsx	TEST	
src/components/assessment/siri/__tests__/SiriTierScreen.test.tsx	TEST	
src/components/assessment/siri/siriHttpWorkspaceViewModel.ts	MODULE_OWNED	
src/components/method-workspace/AnswerStateControl.tsx	MODULE_OWNED	
src/components/method-workspace/InterviewFocusPanel.tsx	MODULE_OWNED	
src/components/method-workspace/LiveMatrix.tsx	MODULE_OWNED	
src/components/method-workspace/MethodNavigator.tsx	MODULE_OWNED	
src/components/method-workspace/MethodPresentationView.tsx	MODULE_OWNED	
src/components/method-workspace/MethodReportView.tsx	MODULE_OWNED	
src/components/method-workspace/MethodWorkspaceShell.tsx	MODULE_OWNED	
src/components/method-workspace/QuestionHelpDisclosure.tsx	MODULE_OWNED	
src/components/method-workspace/ResolutionCard.tsx	MODULE_OWNED	
src/components/method-workspace/SaveStateIndicator.tsx	MODULE_OWNED	
src/components/method-workspace/TeresaPreviewPanel.tsx	MODULE_OWNED	
src/components/method-workspace/VoiceAnswerChannel.tsx	MODULE_OWNED	
src/components/method-workspace/__tests__/AnswerStateControl.test.tsx	TEST	
src/components/method-workspace/__tests__/LiveMatrix.test.tsx	TEST	
src/components/method-workspace/__tests__/MethodNavigator.test.tsx	TEST	
src/components/method-workspace/__tests__/MethodPresentationView.test.tsx	TEST	
src/components/method-workspace/__tests__/MethodReportView.test.tsx	TEST	
src/components/method-workspace/__tests__/MethodWorkspaceShell.test.tsx	TEST	
src/components/method-workspace/__tests__/QuestionHelpDisclosure.test.tsx	TEST	
src/components/method-workspace/__tests__/ResolutionCard.actions.test.tsx	TEST	
src/components/method-workspace/__tests__/TeresaPreviewPanel.test.tsx	TEST	
src/components/method-workspace/__tests__/VoiceAnswerChannel.test.tsx	TEST	
src/components/method-workspace/__tests__/evidenceSemantics.test.ts	TEST	
src/components/method-workspace/__tests__/fixtures.ts	TEST	
src/components/method-workspace/__tests__/useMethodWorkspaceSave.test.ts	TEST	
src/components/method-workspace/evidenceSemantics.ts	MODULE_OWNED	
src/components/method-workspace/index.ts	MODULE_OWNED	
src/components/method-workspace/types.ts	MODULE_OWNED	
src/components/method-workspace/useMethodWorkspaceSave.ts	MODULE_OWNED	
src/hooks/useFeatureFlags.tsx	SHARED_UI	
src/method-core/__tests__/compilerShapeContract.test.ts	TEST	
src/method-core/api/methodCoreApi.ts	MODULE_OWNED	
src/method-core/api/methodCoreRolesApi.ts	MODULE_OWNED	
src/method-core/contracts/events.ts	SHARED_CONTRACT	
src/method-core/contracts/index.ts	SHARED_CONTRACT	
src/method-core/contracts/methodPack.ts	SHARED_CONTRACT	
src/method-core/contracts/session.ts	SHARED_CONTRACT	
src/method-core/contracts/teresa.ts	SHARED_CONTRACT	
src/method-core/methods/drd/__tests__/compileDrdPack.test.ts	TEST	
src/method-core/methods/drd/__tests__/drdAdapter.aggregate.test.ts	TEST	
src/method-core/methods/drd/__tests__/drdAdapter.aggregateNorm.test.ts	TEST	
src/method-core/methods/drd/__tests__/drdAdapter.progression.test.ts	TEST	
src/method-core/methods/drd/__tests__/drdAdapter.scoring.test.ts	TEST	
src/method-core/methods/drd/__tests__/drdHttpSessionRuntime.test.ts	TEST	
src/method-core/methods/drd/__tests__/drdMethodPack.contract.test.ts	TEST	
src/method-core/methods/drd/__tests__/drdSessionRuntime.test.ts	TEST	
src/method-core/methods/drd/compileDrdPack.ts	MODULE_OWNED	
src/method-core/methods/drd/drdAdapter.ts	MODULE_OWNED	
src/method-core/methods/drd/drdHttpSessionRuntime.ts	MODULE_OWNED	
src/method-core/methods/drd/drdSessionRuntime.ts	MODULE_OWNED	
src/method-core/methods/siri/__tests__/siriBands.contract.test.ts	TEST	
src/method-core/methods/siri/__tests__/siriHttpSessionRuntime.test.ts	TEST	
src/method-core/methods/siri/__tests__/siriMethodPack.test.ts	TEST	
src/method-core/methods/siri/__tests__/siriPrioritisation.versioning.test.ts	TEST	
src/method-core/methods/siri/__tests__/siriTierView.test.ts	TEST	
src/method-core/methods/siri/__tests__/siriWorkspaceView.test.ts	TEST	
src/method-core/methods/siri/compileSiriPack.ts	MODULE_OWNED	
src/method-core/methods/siri/siriAdapter.ts	MODULE_OWNED	
src/method-core/methods/siri/siriHttpSessionRuntime.ts	MODULE_OWNED	
src/method-core/methods/siri/siriTierView.ts	MODULE_OWNED	
src/method-core/methods/siri/siriWorkspaceView.ts	MODULE_OWNED	
src/method-core/outputs/__tests__/assessmentOutput.test.ts	TEST	
src/method-core/outputs/__tests__/evidencePlural.test.ts	TEST	
src/method-core/outputs/__tests__/initiativeDraft.test.ts	TEST	
src/method-core/outputs/__tests__/presentation.test.ts	TEST	
src/method-core/outputs/__tests__/reportSnapshot.test.ts	TEST	
src/method-core/outputs/__tests__/supersession.test.ts	TEST	
src/method-core/outputs/__tests__/testFixtures.ts	TEST	
src/method-core/outputs/assessmentOutput.ts	MODULE_OWNED	
src/method-core/outputs/contentHash.ts	MODULE_OWNED	
src/method-core/outputs/evidencePlural.ts	MODULE_OWNED	
src/method-core/outputs/finding.ts	MODULE_OWNED	
src/method-core/outputs/freeze.ts	MODULE_OWNED	
src/method-core/outputs/index.ts	MODULE_OWNED	
src/method-core/outputs/initiativeDraft.ts	MODULE_OWNED	
src/method-core/outputs/presentationFromOutput.ts	MODULE_OWNED	
src/method-core/outputs/presentationSourceBlock.ts	MODULE_OWNED	
src/method-core/outputs/reportSnapshot.ts	MODULE_OWNED	
src/method-core/outputs/supersession.ts	MODULE_OWNED	
src/method-core/outputs/types.ts	MODULE_OWNED	
src/method-core/teresa/__tests__/capabilities.test.ts	TEST	
src/method-core/teresa/__tests__/cellRef.test.ts	TEST	
src/method-core/teresa/__tests__/teresaContractCycle.live.test.ts	TEST	
src/method-core/teresa/capabilities.ts	MODULE_OWNED	
src/method-core/teresa/cellRef.ts	MODULE_OWNED	
src/method-core/teresa/index.ts	MODULE_OWNED	
src/method-core/teresa/intent.ts	MODULE_OWNED	
src/services/__tests__/drdReportModel.calculationVersion.test.ts	TEST	
src/services/__tests__/drdScoringV2.test.ts	TEST	
src/services/__tests__/siriPrioritisation.v2.test.ts	TEST	
src/services/assessmentKnowledge/maturityPathwayDrdData.ts	FOREIGN_OR_SUSPECT	COORD-06: zmiana WYLACZNIE komentarzowa, model D1..D8 NIE wpiety
src/services/assessmentKnowledge/maturityPathwayService.ts	FOREIGN_OR_SUSPECT	COORD-06: zmiana WYLACZNIE komentarzowa, model D1..D8 NIE wpiety
src/services/drdStructure.ts	MODULE_OWNED	
src/services/report/drdReportModel.ts	MODULE_OWNED	
src/services/siriPrioritisation.ts	MODULE_OWNED	
src/utils/drdScoringV2Flag.ts	MODULE_OWNED	
src/utils/siriPmV2Flag.ts	MODULE_OWNED	
src/views/AssessmentSessionEditorView.tsx	MODULE_OWNED	
tests/e2e/drd-full-chain-true.spec.ts	TEST	
tests/e2e/drd-full-chain.spec.ts	TEST	
tests/e2e/drd-offline-real-true.spec.ts	TEST	
tests/e2e/drd-offline-real.spec.ts	TEST	
tests/e2e/drd-two-tabs-true.spec.ts	TEST	
tests/e2e/drd-two-tabs.spec.ts	TEST	
tests/e2e/fixtures/drd-evidence-sample.txt	TEST	
tests/e2e/fixtures/methodCoreE2E.ts	TEST	
tests/e2e/fixtures/methodCoreE2ETrue.ts	TEST	
tests/e2e/fixtures/offlineHarness.ts	TEST	
tests/e2e/fixtures/offlineHarnessTrue.ts	TEST	
tests/e2e/method-extra-scenarios-true.spec.ts	TEST	
tsconfig.a13-drd-scoring-scoped.json	TEST	DLUG: jednorazowy config tsc po agencie
tsconfig.a6-drd-slice-scoped.json	TEST	DLUG: jednorazowy config tsc po agencie
tsconfig.a7-siri-scoped.json	TEST	DLUG: jednorazowy config tsc po agencie
tsconfig.a8-outputs-scoped.json	TEST	DLUG: jednorazowy config tsc po agencie
tsconfig.mpq-scoped.json	TEST	DLUG: jednorazowy config tsc po agencie
tsconfig.s1-artifacts-scoped.json	TEST	DLUG: jednorazowy config tsc po agencie
tsconfig.s1b-e2e-scoped.json	TEST	DLUG: jednorazowy config tsc po agencie
