product,scope_type,asset_slug,relative_path,is_archive,format_family,has_hero,has_analytical,has_social,numbered_style,has_objective_label,has_negative_prompt_label,has_avoid_label,has_aspect_ratio_or_framing,has_no_text_or_overlay_note,quality_band,recommended_priority,issue_flags
IRIS,blog,05_why_plants_still_run_on_spreadsheets,IRIS/Blog/05_why_plants_still_run_on_spreadsheets/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IRIS,blog,06_ai_native_operations_what_that_should_mean_in_practice,IRIS/Blog/06_ai_native_operations_what_that_should_mean_in_practice/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IRIS,blog,07_how_to_unify_mes_wms_qms_and_cmms_without_replacing_everything,IRIS/Blog/07_how_to_unify_mes_wms_qms_and_cmms_without_replacing_everything/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IRIS,blog,08_why_hidden_definitions_kill_kpi_alignment,IRIS/Blog/08_why_hidden_definitions_kill_kpi_alignment/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IRIS,blog,09_the_cost_of_siloed_operational_systems,IRIS/Blog/09_the_cost_of_siloed_operational_systems/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IRIS,blog,10_how_human_approval_makes_industrial_ai_more_useful,IRIS/Blog/10_how_human_approval_makes_industrial_ai_more_useful/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IRIS,blog,11_how_to_build_a_real_time_kpi_system_for_your_factory,IRIS/Blog/11_how_to_build_a_real_time_kpi_system_for_your_factory/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,true,true,true,A,P2,none
IRIS,blog,12_oee_is_not_enough_what_you_should_measure_instead,IRIS/Blog/12_oee_is_not_enough_what_you_should_measure_instead/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,true,true,true,A,P2,none
IRIS,blog,13_how_to_manage_maintenance_with_data,IRIS/Blog/13_how_to_manage_maintenance_with_data/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,true,true,true,A,P2,none
IRIS,blog,14_warehouse_optimization_using_real_time_data,IRIS/Blog/14_warehouse_optimization_using_real_time_data/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,true,true,true,A,P2,none
IRIS,blog,15_production_planning_vs_reality_why_aps_fails,IRIS/Blog/15_production_planning_vs_reality_why_aps_fails/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,true,true,true,A,P2,none
IRIS,blog,16_how_to_connect_all_factory_systems_into_one_brain,IRIS/Blog/16_how_to_connect_all_factory_systems_into_one_brain/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,true,true,true,A,P2,none
IRIS,blog,17_from_reporting_to_decision_making_systems,IRIS/Blog/17_from_reporting_to_decision_making_systems/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,true,true,true,A,P2,none
IRIS,blog,18_the_end_of_manual_production_control,IRIS/Blog/18_the_end_of_manual_production_control/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,true,true,true,A,P2,none
IRIS,blog,19_how_to_evaluate_a_plant_operating_system_for_a_real_factory,IRIS/Blog/19_how_to_evaluate_a_plant_operating_system_for_a_real_factory/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,true,true,true,A,P2,none
IRIS,blog,20_why_ai_in_factory_operations_fails_without_one_execution_layer,IRIS/Blog/20_why_ai_in_factory_operations_fails_without_one_execution_layer/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,true,true,true,A,P2,none
IRIS,blog,21_how_ai_is_changing_factory_operations_when_execution_is_connected,IRIS/Blog/21_how_ai_is_changing_factory_operations_when_execution_is_connected/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
IRIS,blog,22_what_an_ai_agent_can_do_in_a_factory_today,IRIS/Blog/22_what_an_ai_agent_can_do_in_a_factory_today/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
IRIS,blog,23_from_humans_to_ai_assisted_operations_what_changes_first,IRIS/Blog/23_from_humans_to_ai_assisted_operations_what_changes_first/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
IRIS,blog,24_autonomous_factory_myth_or_operating_reality,IRIS/Blog/24_autonomous_factory_myth_or_operating_reality/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
IRIS,blog,25_how_to_build_ai_assisted_factory_operations_step_by_step,IRIS/Blog/25_how_to_build_ai_assisted_factory_operations_step_by_step/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
IRIS,blog,26_when_ai_should_recommend_and_when_humans_should_decide_in_operations,IRIS/Blog/26_when_ai_should_recommend_and_when_humans_should_decide_in_operations/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
IRIS,blog,27_why_factories_need_one_decision_layer_before_more_ai_models,IRIS/Blog/27_why_factories_need_one_decision_layer_before_more_ai_models/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
IRIS,blog,28_how_ai_can_prioritize_factory_issues_across_functions,IRIS/Blog/28_how_ai_can_prioritize_factory_issues_across_functions/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
IRIS,blog,29_what_makes_factory_ai_trustworthy_for_operations_leaders,IRIS/Blog/29_what_makes_factory_ai_trustworthy_for_operations_leaders/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
IRIS,blog,30_how_to_roll_out_ai_assisted_operations_without_disrupting_the_plant,IRIS/Blog/30_how_to_roll_out_ai_assisted_operations_without_disrupting_the_plant/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
IRIS,blog,31_how_ai_and_digital_twin_work_together_in_factory_decisions,IRIS/Blog/31_how_ai_and_digital_twin_work_together_in_factory_decisions/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
IRIS,blog,32_why_ai_without_operational_data_still_fails_in_manufacturing,IRIS/Blog/32_why_ai_without_operational_data_still_fails_in_manufacturing/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
IRIS,blog,33_how_ai_can_reduce_downtime_when_response_loops_exist,IRIS/Blog/33_how_ai_can_reduce_downtime_when_response_loops_exist/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
IRIS,blog,34_the_rise_of_decision_automation_in_manufacturing,IRIS/Blog/34_the_rise_of_decision_automation_in_manufacturing/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
IRIS,blog,35_what_factory_jobs_change_first_in_ai_assisted_operations,IRIS/Blog/35_what_factory_jobs_change_first_in_ai_assisted_operations/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
IRIS,blog,36_when_ai_should_watch_advise_or_act_in_the_factory,IRIS/Blog/36_when_ai_should_watch_advise_or_act_in_the_factory/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
IRIS,blog,37_how_to_govern_ai_decisions_across_shifts_and_functions,IRIS/Blog/37_how_to_govern_ai_decisions_across_shifts_and_functions/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
IRIS,blog,38_how_to_scale_ai_assistance_without_losing_operational_control,IRIS/Blog/38_how_to_scale_ai_assistance_without_losing_operational_control/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
IRIS,blog,39_what_a_human_approval_policy_should_look_like_in_factory_ai,IRIS/Blog/39_what_a_human_approval_policy_should_look_like_in_factory_ai/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
IRIS,blog,40_how_to_review_ai_assisted_operations_after_the_first_90_days,IRIS/Blog/40_how_to_review_ai_assisted_operations_after_the_first_90_days/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
IRIS,blog,41_how_to_design_an_exception_handling_model_for_ai_assisted_operations,IRIS/Blog/41_how_to_design_an_exception_handling_model_for_ai_assisted_operations/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
IRIS,blog,42_when_a_factory_needs_one_operational_arbiter_for_conflicting_signals,IRIS/Blog/42_when_a_factory_needs_one_operational_arbiter_for_conflicting_signals/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
IRIS,blog,43_how_to_build_a_cross_site_playbook_for_ai_assisted_factory_operations,IRIS/Blog/43_how_to_build_a_cross_site_playbook_for_ai_assisted_factory_operations/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
IRIS,blog,44_what_an_executive_ai_operations_scorecard_should_include_and_ignore,IRIS/Blog/44_what_an_executive_ai_operations_scorecard_should_include_and_ignore/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
IRIS,blog,45_when_to_keep_ai_assistance_inside_one_workflow_and_when_to_connect_more,IRIS/Blog/45_when_to_keep_ai_assistance_inside_one_workflow_and_when_to_connect_more/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
IRIS,blog,46_how_to_create_audit_ready_records_for_ai_assisted_factory_decisions,IRIS/Blog/46_how_to_create_audit_ready_records_for_ai_assisted_factory_decisions/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
IRIS,blog,47_what_data_ownership_should_look_like_in_an_ai_native_plant_operating_system,IRIS/Blog/47_what_data_ownership_should_look_like_in_an_ai_native_plant_operating_system/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
IRIS,blog,48_when_vendor_ai_tools_should_feed_the_execution_layer_and_when_not_to,IRIS/Blog/48_when_vendor_ai_tools_should_feed_the_execution_layer_and_when_not_to/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
IRIS,blog,49_how_to_keep_human_accountability_clear_in_ai_assisted_shift_management,IRIS/Blog/49_how_to_keep_human_accountability_clear_in_ai_assisted_shift_management/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
IRIS,blog,50_what_full_operational_closure_should_look_like_in_an_ai_native_factory,IRIS/Blog/50_what_full_operational_closure_should_look_like_in_an_ai_native_factory/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
IoT,blog,01_why_factories_still_dont_use_machine_data,IoT/Blog/01_why_factories_still_dont_use_machine_data/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,02_what_data_should_you_collect_from_machines,IoT/Blog/02_what_data_should_you_collect_from_machines/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,03_from_sensors_to_decisions,IoT/Blog/03_from_sensors_to_decisions/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,04_machine_data_is_useless_without_context,IoT/Blog/04_machine_data_is_useless_without_context/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,05_edge_vs_cloud_in_manufacturing,IoT/Blog/05_edge_vs_cloud_in_manufacturing/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,06_how_to_start_iiot_without_breaking_production,IoT/Blog/06_how_to_start_iiot_without_breaking_production/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,07_how_to_reduce_downtime_by_30_using_real_time_data,IoT/Blog/07_how_to_reduce_downtime_by_30_using_real_time_data/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,08_the_hidden_costs_of_not_measuring_production_properly,IoT/Blog/08_the_hidden_costs_of_not_measuring_production_properly/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,09_oee_is_not_enough,IoT/Blog/09_oee_is_not_enough/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,10_why_your_maintenance_strategy_is_failing,IoT/Blog/10_why_your_maintenance_strategy_is_failing/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,11_real_time_production_visibility_in_practice,IoT/Blog/11_real_time_production_visibility_in_practice/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,12_5_operational_problems_every_factory_has,IoT/Blog/12_5_operational_problems_every_factory_has/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,13_7_mistakes_companies_make_when_implementing_iot,IoT/Blog/13_7_mistakes_companies_make_when_implementing_iot/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,14_from_pilot_to_scale_how_to_roll_out_iiot_without_losing_control,IoT/Blog/14_from_pilot_to_scale_how_to_roll_out_iiot_without_losing_control/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,15_how_to_build_a_business_case_for_iiot_in_a_brownfield_factory,IoT/Blog/15_how_to_build_a_business_case_for_iiot_in_a_brownfield_factory/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,16_what_to_measure_in_the_first_90_days_of_iiot_rollout,IoT/Blog/16_what_to_measure_in_the_first_90_days_of_iiot_rollout/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,17_how_to_choose_the_right_first_iiot_use_case,IoT/Blog/17_how_to_choose_the_right_first_iiot_use_case/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,18_who_should_own_iiot_rollout_inside_the_factory,IoT/Blog/18_who_should_own_iiot_rollout_inside_the_factory/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,19_why_iiot_alerts_fail_on_the_shop_floor_and_what_works_instead,IoT/Blog/19_why_iiot_alerts_fail_on_the_shop_floor_and_what_works_instead/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,20_how_to_review_iiot_value_after_the_first_pilot,IoT/Blog/20_how_to_review_iiot_value_after_the_first_pilot/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,21_what_the_first_30_days_of_iiot_should_look_like_in_a_brownfield_factory,IoT/Blog/21_what_the_first_30_days_of_iiot_should_look_like_in_a_brownfield_factory/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,22_when_to_integrate_iiot_with_mes_erp_and_cmms_and_when_to_wait,IoT/Blog/22_when_to_integrate_iiot_with_mes_erp_and_cmms_and_when_to_wait/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,23_what_machine_data_should_trigger_action_and_what_should_not,IoT/Blog/23_what_machine_data_should_trigger_action_and_what_should_not/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,24_how_to_improve_machine_data_quality_before_scaling_iot,IoT/Blog/24_how_to_improve_machine_data_quality_before_scaling_iot/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,25_when_edge_processing_is_worth_it_in_brownfield_iot,IoT/Blog/25_when_edge_processing_is_worth_it_in_brownfield_iot/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,26_how_to_roll_out_iot_across_multiple_lines_without_losing_control,IoT/Blog/26_how_to_roll_out_iot_across_multiple_lines_without_losing_control/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,27_what_to_do_when_operators_do_not_trust_iot_signals_yet,IoT/Blog/27_what_to_do_when_operators_do_not_trust_iot_signals_yet/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,28_how_to_reduce_false_alarms_in_iiot_systems,IoT/Blog/28_how_to_reduce_false_alarms_in_iiot_systems/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,29_when_to_expand_from_visibility_to_closed_loop_response,IoT/Blog/29_when_to_expand_from_visibility_to_closed_loop_response/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,30_how_to_go_from_one_successful_iot_pilot_to_a_plant_standard,IoT/Blog/30_how_to_go_from_one_successful_iot_pilot_to_a_plant_standard/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,31_what_to_review_after_the_first_6_months_of_iot_rollout,IoT/Blog/31_what_to_review_after_the_first_6_months_of_iot_rollout/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,32_how_to_prove_iot_value_across_sites_without_forcing_one_template,IoT/Blog/32_how_to_prove_iot_value_across_sites_without_forcing_one_template/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,33_how_to_use_iot_data_in_shift_handover_without_creating_more_reporting,IoT/Blog/33_how_to_use_iot_data_in_shift_handover_without_creating_more_reporting/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,34_when_iot_should_trigger_supervisor_escalation_and_when_it_should_not,IoT/Blog/34_when_iot_should_trigger_supervisor_escalation_and_when_it_should_not/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,35_what_a_good_machine_state_model_looks_like_before_scaling_iot,IoT/Blog/35_what_a_good_machine_state_model_looks_like_before_scaling_iot/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,36_how_to_turn_iot_signals_into_maintenance_priorities_without_noise,IoT/Blog/36_how_to_turn_iot_signals_into_maintenance_priorities_without_noise/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,37_how_to_keep_an_iot_program_alive_when_the_first_champion_leaves,IoT/Blog/37_how_to_keep_an_iot_program_alive_when_the_first_champion_leaves/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,38_what_to_standardize_across_sites_in_iot_and_what_to_leave_local,IoT/Blog/38_what_to_standardize_across_sites_in_iot_and_what_to_leave_local/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,39_how_to_use_iot_for_faster_problem_confirmation_on_the_shop_floor,IoT/Blog/39_how_to_use_iot_for_faster_problem_confirmation_on_the_shop_floor/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,40_when_real_time_visibility_should_change_the_production_plan,IoT/Blog/40_when_real_time_visibility_should_change_the_production_plan/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,41_how_to_review_operator_overrides_in_iot_workflows,IoT/Blog/41_how_to_review_operator_overrides_in_iot_workflows/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,42_what_iot_governance_should_look_like_after_the_first_year,IoT/Blog/42_what_iot_governance_should_look_like_after_the_first_year/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,43_how_to_keep_iot_signal_definitions_consistent_across_shifts,IoT/Blog/43_how_to_keep_iot_signal_definitions_consistent_across_shifts/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,44_when_iot_alerts_should_create_work_orders_and_when_they_should_not,IoT/Blog/44_when_iot_alerts_should_create_work_orders_and_when_they_should_not/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,45_what_an_executive_iot_scorecard_should_include_after_scale_up,IoT/Blog/45_what_an_executive_iot_scorecard_should_include_after_scale_up/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,46_how_to_decide_which_iot_signals_deserve_edge_logic,IoT/Blog/46_how_to_decide_which_iot_signals_deserve_edge_logic/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,47_when_real_time_visibility_should_trigger_structured_problem_solving,IoT/Blog/47_when_real_time_visibility_should_trigger_structured_problem_solving/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,48_how_to_create_a_site_ready_iot_rollout_playbook_for_new_lines,IoT/Blog/48_how_to_create_a_site_ready_iot_rollout_playbook_for_new_lines/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,49_what_data_retention_and_traceability_should_look_like_in_iiot,IoT/Blog/49_what_data_retention_and_traceability_should_look_like_in_iiot/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
IoT,blog,50_how_to_turn_iot_into_a_repeatable_operating_system_in_a_brownfield_factory,IoT/Blog/50_how_to_turn_iot_into_a_repeatable_operating_system_in_a_brownfield_factory/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,01_why_most_automation_projects_never_start,Marketplace/Blog/01_why_most_automation_projects_never_start/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,02_the_hidden_cost_of_manual_processes_in_manufacturing,Marketplace/Blog/02_the_hidden_cost_of_manual_processes_in_manufacturing/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,03_why_hiring_more_people_is_not_a_strategy_anymore,Marketplace/Blog/03_why_hiring_more_people_is_not_a_strategy_anymore/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,04_what_automation_really_means_in_2026,Marketplace/Blog/04_what_automation_really_means_in_2026/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,05_the_biggest_myths_about_industrial_automation,Marketplace/Blog/05_the_biggest_myths_about_industrial_automation/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,06_why_automation_feels_overwhelming,Marketplace/Blog/06_why_automation_feels_overwhelming/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,07_the_real_reason_plants_delay_automation_decisions,Marketplace/Blog/07_the_real_reason_plants_delay_automation_decisions/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,08_how_to_identify_the_best_processes_to_automate_first,Marketplace/Blog/08_how_to_identify_the_best_processes_to_automate_first/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,09_how_to_compare_automation_vendors_effectively,Marketplace/Blog/09_how_to_compare_automation_vendors_effectively/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,10_the_real_cost_of_automation,Marketplace/Blog/10_the_real_cost_of_automation/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,11_how_to_run_an_automation_pilot_project,Marketplace/Blog/11_how_to_run_an_automation_pilot_project/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,12_how_to_reduce_risk_in_automation_projects,Marketplace/Blog/12_how_to_reduce_risk_in_automation_projects/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,13_when_not_to_automate_and_why_waiting_can_be_the_right_decision,Marketplace/Blog/13_when_not_to_automate_and_why_waiting_can_be_the_right_decision/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,14_how_to_write_a_better_automation_challenge_brief,Marketplace/Blog/14_how_to_write_a_better_automation_challenge_brief/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,15_what_to_include_in_an_automation_rfq_or_rfp,Marketplace/Blog/15_what_to_include_in_an_automation_rfq_or_rfp/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,16_how_to_compare_robot_integrators_oems_and_turnkey_suppliers,Marketplace/Blog/16_how_to_compare_robot_integrators_oems_and_turnkey_suppliers/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,17_what_a_good_automation_offer_should_make_visible,Marketplace/Blog/17_what_a_good_automation_offer_should_make_visible/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,18_when_to_standardize_and_when_to_customize_an_automation_project,Marketplace/Blog/18_when_to_standardize_and_when_to_customize_an_automation_project/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,19_how_to_align_operations_engineering_and_procurement_before_automation_buying,Marketplace/Blog/19_how_to_align_operations_engineering_and_procurement_before_automation_buying/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,20_what_to_check_before_signing_an_automation_contract,Marketplace/Blog/20_what_to_check_before_signing_an_automation_contract/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,21_how_to_scope_an_automation_project_without_overcomplicating_it,Marketplace/Blog/21_how_to_scope_an_automation_project_without_overcomplicating_it/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,22_how_to_keep_automation_momentum_after_the_first_vendor_meetings,Marketplace/Blog/22_how_to_keep_automation_momentum_after_the_first_vendor_meetings/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,23_how_to_check_automation_supplier_references_without_wasting_time,Marketplace/Blog/23_how_to_check_automation_supplier_references_without_wasting_time/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,24_when_to_use_a_shortlist_and_when_to_keep_more_suppliers_in_play,Marketplace/Blog/24_when_to_use_a_shortlist_and_when_to_keep_more_suppliers_in_play/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
